,RESUMO,TEXTO
0,É #FAKE que governo americano libera consumo de colesterol e afirma que excesso não faz mal à saúde,Mensagem falsa deturpa polêmica científica de 2015. Governo americano nunca endossou que consumo de colesterol 'não causa preocupação'.
0,É #FAKE que Míriam Leitão recebe anistia e teve benefício de R$ 27 mil cortado,"Mensagem falsa diz que a jornalista recebe indenização devida a anistiados políticos. Ministério da Mulher, Família e Direitos Humanos diz que Míriam não recebe benefício."
0,É #FAKE que sargento da FAB detido com 39 kg de cocaína é filiado a algum partido político,Militares da ativa são proibidos por lei de se filiarem a partidos políticos. Nome de Manoel Silva Rodrigues não aparece em relações de legendas mencionadas
0,É #FAKE que deputada Flordelis ganha R$ 250 mil de auxílio ao mês por ter adotado mais de 50  filhos,"Mensagem diz que ela recebe recursos do programa ""Um Lar para Mim"". Governo do Rio contesta informação. Além de deputada não ser servidora e não se enquadrar em critérios do programa, benefício não é multiplicado por todos os filhos."
0,É #FAKE foto que mostra Keanu Reeves cercado por gatos resgatados da eutanásia,Imagem do ator com os animais foi manipulada. Foto original de Reeves foi tirada por paparazzo em 2010 e gerou vários memes
0,É #FAKE foto de Bolsonaro fazendo gesto obsceno ao lado de TV que exibe documentário 'Democracia em Vertigem',A imagem é uma montagem feita a partir de uma foto publicada pelo presidente em janeiro de 2018 na página dele no Facebook.
0,É #FAKE que Lula foi grampeado falando que queria o assassinato de Palocci na prisão,Áudio falso é o mesmo que circulou em 2017. Voz não é do ex-presidente; Instituto Lula reforça que mensagem é falsa.
0,É #FAKE post atribuído a presidente do Senado que diz que Bolsonaro acabará isolado e que ele e Maia assumirão protagonismo,Imagem foi gerada por perfil falso que usa imagem e endereço parecidos com o oficial de Davi Alcolumbre. Ele fez desmentido e a conta fake foi retirada do ar.
0,É #FAKE que senador Fabiano Contarato (Rede-ES) defendeu anulação de todos os julgamentos da Lava Jato,"Mensagem que circula na web diz que declaração foi dada na sessão da CCJ que recebeu o ministro Sérgio Moro. Não é verdade. Senador, aliás, não se posicionou contra a operação."
0,É #FAKE que imagem de livro cristalizado seja de Bíblia encontrada no fundo do oceano,"Mensagem que circula nas redes sociais diz que imagem é de livro sagrado achado aberto em Hebreus. Na verdade, livro é um dicionário alemão-inglês usado por artista plástica em experimento de cristalização."
0,É #FAKE que vídeo mostra como descobrir se celular está grampeado com apenas um código,Vídeo que circula nas redes sociais diz que é possível verificar se há grampo no celular e depois travá-lo por meio de um código. Especialistas dizem que código serve apenas para verificar encaminhamento de chamadas e que dica é falsa.
0,É #FAKE que cemitério da Tailândia amanheceu com túmulos abertos e vazios,"Caso ocorreu no Tajiquistão e razão não é misteriosa, como alega a mensagem falsa."
0,É #FAKE que ex-delegado revelou em livro que Lula disse ter cortado o dedo para não ter de trabalhar,"Livro de Tuma Jr. sobre ex-presidente não contém a declaração que circula em redes sociais. Segundo o ex-delegado, Lula jamais disse a ele tal frase.  "
0,É #FAKE que vídeo mostra erupção de vulcão na Indonésia,"Vídeo compartilhado nas redes sociais, na verdade, é de uma simulação feita por um museu da Nova Zelândia."
0,É #FAKE que Teori Zavascki disse que 'método do juiz Moro é medieval e envergonha a sociedade',"
Publicação distorceu uma frase que consta de decisão de 2015, em que foi julgado o habeas corpus de nove réus acusados de participar de um esquema de desvio de recursos da Petrobras."
0,É #FAKE que Flávio Dino aboliu bandeira do Brasil e colocou uma vermelha no lugar no MA,Posts dizem que governador do Maranhão substituiu o símbolo nacional por uma bandeira vermelha. Não é verdade. Foto que acompanha mensagem tem bandeira da China em destaque em razão de visita de vice-presidente do 'banco dos Brics'.
0,É #FAKE que fotos revelem projeto secreto em que aviões espalham produtos químicos nocivos à saúde,"Teoria da conspiração dos 'chemtrails', ou 'rastros químicos', surgiu na década de 1990 e não tem base científica. Fotos não são secretas."
0,É #FAKE post atribuído a Paulo Guedes com críticas a Glenn Greenwald,Ministro da Economia não tem conta no Twitter e não fez post com críticas a jornalista do The Intercept.
0,É #FAKE que acusadas de matar menino Rhuan Maycon foram soltas por Comitê de Direitos Humanos,Texto falso tem circulado na web. Elas não foram soltas; Comitê de Direitos Humanos do Brasil não existe.
0,É #FAKE vídeo que mostra torre de parque de diversões duplicando de altura e girando com frequentadores pendurados,"Imagem tem viralizado na internet. Apenas um dos posts já teve mais de 2,8 milhões de visualizações. Material, na verdade, foi editado com imagens geradas em computador; brinquedo real é bem menos chocante."
0,É #FAKE que Moro afastou promotor que investigava Flávio Bolsonaro e delegado do caso Marielle,"O promotor e o delegado atuam em órgãos estaduais, no Rio de Janeiro, e não são subordinados ao Ministério da Justiça."
0,É #FAKE print que mostra Telegram admitindo alteração de textos de mensagens por hackers ,"Imagem circula em redes sociais. Comunicado atribuído ao aplicativo é falso. O Telegram, aliás, nega que tenha havido qualquer invasão de seu sistema. 'É mais provável que tenha sido malware ou alguém que não estivesse usando uma senha de verificação em duas etapas', diz. "
0,É #FAKE que vídeo mostre obras do Exército em MS durante o governo Bolsonaro,"Mensagem que acompanha o vídeo faz referência ao presidente e diz que homens do Exército trabalham atualmente no Pantanal. Reportagem, na verdade, foi feita em 1998. Apenas um dos posts com a legenda falsa tem mais de 230 mil visualizações."
0,É #FAKE que vídeo mostra deputado marcando presença para colegas na Câmara,"Vídeo tem bombado no Facebook e no WhatsApp. Ele mostra, na verdade, parlamento da Ucrânia e já circula nas redes desde 2017."
0,É #FAKE print de conversa entre Moro e Dallagnol sobre sentença de Lula,Imagem que circula na web mostra Moro falando em 'sentença já combinada' e Dallagnol citando a Globo; ela é falsa. Diálogo não foi um dos vazados pelo site The Intercept Brasil.
0,"É #FAKE que Câmara dos Deputados abriu licitação de R$ 3,1 milhões para serviço de engraxate",Texto circula na internet desde 2003. Relação de contratos e licitações da Câmara mostra que mensagem é falsa.
0,É #FAKE que sucuri de 15 metros tenha sido encontrada no Rio Xingu,Vídeo que viralizou foi gravado na zona rural de Rondônia e animal tinha cerca de 3 metros. Maior espécie do mundo é do sudeste asiático e recorde é de 10 metros.
0,É #FAKE que vídeo mostre Centrão tentando derrubar reforma da Previdência de Bolsonaro,"Texto falso diz que vídeo mostra conversa do Centrão para 'desidratar a Reforma da Previdência e derrubar o governo Bolsonaro'. Vídeo, porém, foi gravado em fevereiro de 2017. Na época, Michel Temer era o presidente da República."
0,É #FAKE que político foi jogado no esgoto por não cumprir promessas de campanha,"O vídeo é uma encenação feita pelo Portal Engomadeira, um site criado por moradores de um bairro em Salvador, na Bahia."
0,É #FAKE que vídeo mostre menino morto após prender respiração e cair,Garoto de 16 anos está vivo; ele sofreu apenas um desmaio. Micael Tiago Sousa Saldanha nasceu em Belém e atualmente mora na capital da Guiana Francesa. Médico explica manobra realizada; mãe diz que jovens não devem repetir o gesto.
0,"É #FAKE que fotos de ruas com montanhas de lixo, acampamento urbano e placas em inglês sejam de Caracas","Posts que circulam nas redes sociais mostram imagens como prova da decadência na capital venezuelana. Imagens, no entanto, são de Los Angeles, nos Estados Unidos. "
0,"É #FAKE que a Justiça Eleitoral indeferiu candidatura de Vantoil Martins à Prefeitura de Iguaba Grande, no Rio","Página falsa na internet, que tenta se passar pelo G1, diz que a Justiça Eleitoral aceitou recurso que impediu candidatura. Não é verdade. Eleições para prefeito em Iguaba Grande acontecem neste domingo (2). "
0,É #FAKE que Japão iniciou produção em massa de bebês em úteros artificiais,"Mensagem com foto que circula pela internet diz que o doutor em biomedicina Hideo Kojima é responsável pelo projeto. Nome e imagem remetem, na verdade, ao criador de jogos que trabalhou na Konami e hoje tem sua própria empresa. O bebê em questão é um boneco, brinde aos colecionadores de game."
0,É #FAKE que foto mostre morador de rua e cachorro mortos de frio em cidade do RS,Mensagem tem viralizado nas redes sociais. Imagem é de ensaio feito por fotógrafo no Canadá; prefeito de Dom Pedrito diz que na cidade não houve nenhuma morte de morador de rua.
0,É #FAKE que escola para autistas em São Gonçalo não tem alunos por falta de procura e divulgação,"Centro de Referência Municipal em Autismo foi inaugurado recentemente, no dia 12 de maio, e 200 crianças já se inscreveram para o sorteio que garante uma vaga na unidade."
0,É #FAKE que juiz Marcelo Bretas publicou imagem com críticas a Rodrigo Maia,Post falso que faz críticas ao presidente da Câmara não foi publicado pelo juiz do Rio. Bretas alertou sobre imagem falsa no Twitter.
0,É #FAKE que Bolsonaro determinou mudança nas cores das cédulas de real,Mensagens com esse teor circulam em redes sociais. Não houve nenhuma determinação nesse sentido por parte do presidente. O Palácio do Planalto e o Ministério da Economia dizem que as mensagens são falsas.
0,É #FAKE que filho do motorista de Marielle não recebe pensão por morte do pai,"Conteúdo da postagem foi desmentido pela viúva de Anderson, Aghata Arnaus."
0,É #FAKE que Bolsonaro publicou decreto proibindo consumo de drogas em universidades,Conteúdo criado por site satírico foi replicado como verdadeiro e teve mais de 100 mil compartilhamentos.
0,É #FAKE que revista Time publicou charge em que Bolsonaro aparece como soldado 'protegendo o Brasil',Imagem que circula em redes sociais adiciona mensagem pró-Bolsonaro a ilustração criada em 2016. A mesma charge é usada como mote para centenas de situações em vários países e idiomas. 
0,É #FAKE que foto mostra estudantes nus fazendo manifestação dentro de universidade,"Imagem é, na verdade, de protesto na Rio+20, evento sobre desenvolvimento sustentável, em junho de 2012. Público do protesto era variado, e ato foi pacífico."
0,É #FAKE imagem que mostra Bolsonaro e comitiva contemplando Lula em museu,Imagem de visita do presidente Bolsonaro a museu de Dallas foi manipulada. Museu narra a trajetória do presidente americano John F. Kennedy e cena retratada na tela diz respeito à história de seu assassinato.
0,É #FAKE que Bonner foi autuado por dirigir com a CNH vencida,Apresentador do JN não foi multado; carteira nacional de habilitação dele vence apenas em 2023. Foto que circula nas redes sociais é de março.
0,É #FAKE que Damares Alves defendeu revogação da Lei Maria da Penha,"Ministra também não disse que agredir a mulher é um 'direito bíblico' do homem, como afirma boato nas redes."
0,É #FAKE que governo do Japão vai banir fornos micro-ondas no país,Texto que circula na internet foi publicado originalmente em um site satírico russo. Ele já foi desmentido em vários idiomas.
0,É #FAKE que Bolsonaro obrigou inscrição do CPF em apostas da Mega-Sena,"Texto afirma que medida combate a corrupção e, por isso, os 'sortudos milionários' sumiram. Um único vencedor arrematou o maior prêmio da história."
0,É #FAKE que foto de prédio pichado mostre imóvel dentro da USP,Imagem é de edifício perto do Largo da Batata e foi publicada em 2010. Mensagem tem como objetivo afetar reputação de universidades públicas.
0,É #FAKE que foto de mulher segurando pinos de cocaína foi tirada na Ufes,"Boato viralizou em meio a anúncio de cortes nas universidades federais. Imagem, no entanto, foi feita durante uma ação voluntária do Instituto EcoFaxina, em um manguezal em Santos."
0,É #FAKE que imagem avalia problemas de visão a partir de números que surgem em quadro,Mensagem promete diagnosticar falhas na visão a partir de determinado número visualizado. Médicos dizem que teste não é reconhecido e não tem nenhuma validade científica.
0,É #FAKE que Suzane von Richthofen foi recebida por ativistas dos direitos humanos ao sair da prisão,"'Matou o pai e mãe e agora é considerada uma heroína pela esquerda. Talvez seja candidata do PT nas próximas eleições', diz a mensagem falsa."
0,É #FAKE que corte em universidades ocorreu porque instituições não comprovaram destino de 30% dos recursos,Texto alega que medida foi tomada para 'barrar o valor desviado nos últimos anos'; MEC diz que restrição orçamentária foi imposta a toda a administração federal.
0,É #FAKE que Moro mandou sancionar lei que aumenta rigor sobre motorista bêbado que causa acidente,"Não houve nenhuma nova legislação aprovada. Última mudança foi sancionada pelo então presidente Temer, em 2017. Mensagem contém erros sobre a legislação vigente."
0,É #FAKE que universidade federal liberou computadores de ponta para alunos jogarem LOL,Universidade sediará semana esportiva que inclui os jogos digitais e fez apenas um teste de rede antes do evento.
0,É #FAKE que obra em trecho da BR-163 mostrada em vídeo foi iniciada no governo Bolsonaro,"Legenda que acompanha material diz que rodovia ficou 'sem asfalto há 30 anos', mas 'agora Bolsonaro está fazendo'. Vídeo, no entanto, é de 2016; obras de duplicação foram iniciadas no governo Dilma e já foram finalizadas."
0,É #FAKE que vídeo de militares que termina em disparo foi gravado na Venezuela e mostra reação de soldado ao governo Maduro,Texto compartilhado junto com vídeo diz que a gravação foi feita na Venezuela. Não é verdade; vídeo é de uma campanha na Colômbia e tiro não é real.
0,"É #FAKE que Eduardo Cunha tenha proposto delação que inclui 150 deputados, 16 juízes e 4 bancos","Mensagem que circula nas redes sociais não tem fundamento. 'É tudo mentira', diz advogado do político. MPF também nega."
0,"É #FAKE texto que anuncia 15,3 mil demissões e fechamento de 1.513 agências dos Correios",Publicações falsas têm sido bastante compartilhadas no Facebook.
0,É #FAKE que Gleisi Hoffmann disse que não vê motivos para homenagens a Senna,Imagem com declaração atribuída a deputada do PT circula em redes sociais após as homenagens à memória do piloto Ayrton Senna pelos 25 anos de sua morte. A frase não foi dita por ela.
0,Veja o que é #FATO ou #FAKE sobre o conflito na Venezuela,Confronto nas ruas entre opositores do regime Maduro e militares é marcado por conteúdos duvidosos nas redes sociais.
0,É #FAKE que Boulos deu entrada em hospital após overdose em boate,Imagem com publicação falsa circula em redes sociais. Polícia Civil e hospital de Juiz de Fora desmentem a informação; político se diz vítima de 'fake news'.
0,É #FAKE que decreto acaba com exame da OAB,Publicação tem circulado nas redes sociais. Ministério da Economia faz esclarecimento e OAB fala em 'informação falsa': 'Trata-se de fake news'.
0,É #FAKE que diretor do HC mandou mensagem com dicas para evitar gripe e que Tamiflu é feito de erva-doce,Mensagem que circula no WhatsApp e no Facebook é falsa. Diretor do HC não mandou texto ou áudio e Tamiflu não é feito de erva-doce.
0,É #FAKE que fenilpropanolamina está presente em 22 medicamentos vendidos no Brasil,Mensagem que circula nas redes é compartilhada há mais de 10 anos. Sustância citada foi banida do país no ano 2000.
0,É #FAKE que Plataforma Lattes será extinta pelo governo federal,Mensagem anunciado o fim viralizou na web. Informação foi desmentida pelo Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq).
0,É #FAKE que PT entrou com ação para derrubar 13º salário do Bolsa Família,"Mensagem falando sobre ação do PT que circula nas redes sociais é falsa. Nesta quinta (11), o governo Bolsonaro anunciou que o 13º será pago para beneficiários do programa a partir deste ano. "
0,É #FAKE que resolução determina fim de aulas teóricas de direção e amplia para 20 anos prazo da CNH,"Boato tem se espalhado pelo WhatsApp. Governo deve enviar projeto com mudanças na CNH para o Congresso, mas nenhuma das alterações descritas na mensagem faz parte do pacote."
0,É #FAKE que vídeo com calçadão de Bangu alagado é de 2019,"Chuvas atingiram o Rio de Janeiro na segunda e nesta terça-feira e deixaram a cidade em estágio de crise. Vídeo, porém, é antigo e já circulava na internet em janeiro deste ano. Mensagem compartilhada nas redes sociais é falsa."
0,É #FAKE mensagem que oferece cartão de crédito em nome dos Supermercados Guanabara,Empresa esclarece que não envia solicitações de dados de clientes.
0,É #FAKE página que promove suposto processo seletivo dos Supermercados Guanabara,"Página não faz parte dos canais oficiais da empresa, que utiliza o site para receber currículos."
0,É #FAKE que Lula aparece na lista de mais ricos do mundo da revista Forbes,Imagens de capas com o ex-presidente foram manipuladas. A própria publicação já negou a história em 2013.
0,Dia da Mentira: seis boatos checados pelo Fato ou Fake que continuam a circular nas redes,Mensagens falsas continuam a se propagar; verifique sempre antes de compartilhar.
0,Fato ou Fake: 5 dicas de como checar uma mensagem falsa,"No 1º de abril (Dia da Mentira), veja formas simples de atestar a veracidade de fotos, vídeos e textos na web."
0,É #FAKE que procurador-geral dos EUA disse que Lava Jato foi criada para atender aos interesses do país,Homem em vídeo que circula na web não é William Barr (o atual procurador-geral) nem Jeff Sessions (que ocupava o cargo em 2017). Falas em legenda também são falsas.
0,"É #FAKE que Hospital Militar quer operar pessoas com lábio leporino ou fenda palatina, mas faltam pacientes",A mensagem ainda fala que os médicos são 'americanos'. Diretor de instituição em Minas Gerais diz que a mensagem é completamente falsa e pede que as pessoas parem de compartilhar sem verificar a fonte.
0,É #FAKE que Gleisi Hoffmann afirmou no Twitter que caminhoneiros devem fazer greve para 'mostrar para Bolsonaro a força que eles têm',Print de post no Twitter atribuído à presidente do PT é uma montagem; imagem foi sobreposta ao tuíte original feito por Gleisi.
0,É #FAKE que Rodrigo Maia ocupa ilegalmente a presidência da Câmara,"Embora tenha nascido no Chile, deputado foi registrado no Consulado do Brasil e tem nacionalidade brasileira."
0,É #FAKE que robô em vídeo de feira seja de combate e feito para guerra mundial,"Mensagem junto a vídeo tem bombado na web. Equipamento, na verdade, é usado para entretenimento em festas e eventos."
0,É #FAKE que vídeo mostra queda e explosão de Boeing 737 próximo a ônibus na Etiópia,"Vídeo que circula em redes sociais é, na verdade, de um avião cargueiro que caiu no Afeganistão em 2013."
0,É #FAKE que acusado de matar vereadora Marielle Franco vivia em casa que pertence a Bolsonaro,Presidente é dono das casas 36 e 56 em condomínio na Barra da Tijuca. O policial militar Ronnie Lessa vivia no número 65/66.
0,É #FAKE que padre Fábio de Melo fez texto sobre massacre em Suzano dizendo que 'armas não matam',Mensagem tem viralizado na web. Religioso diz em sua conta no Twitter que não é dele o texto que tem circulado.
0,"É #FAKE que Facebook, Instagram e WhatsApp foram bloqueados por tempo indeterminado em razão de ataque em Suzano","Mensagem que circula na web é falsa. Apps apresentam instabilidade, mas problema é verificado em vários países, não apenas no Brasil, e não tem relação com a tragédia na Grande SP."
0,É #FAKE que Guaidó e Bolsonaro discutiram no Twitter sobre autoproclamação de presidente,Imagem que circula nas redes mostra publicações que não foram feitas pelos políticos.
0,"É #FAKE que Bruno Maranhão, apontado como líder do MST, foi preso com avião cheio de drogas","Bruno Maranhão morreu em 2014; vídeo da apreensão de drogas foi feito em 2018. Além disso, ele não era líder do MST, e sim do MLST. "
0,É #FAKE que Obama já recitou poema divulgado por Onyx em rede social,"Versos citados por Onyx Lorenzoni são de veterano de guerra americano, mas não foram citados pelo ex-presidente. Autor diz que nunca teve conhecimento de uso de seu poema por Obama."
0,É #FAKE que Xuxa e Bolsonaro discutiram no Twitter após críticas do presidente ao carnaval de rua,Perfis oficiais não publicaram mensagens que aparecem na imagem compartilhada nas redes.
0,É #FAKE que homem que fez papel de diabo em desfile da Gaviões da Fiel morreu carbonizado,Mensagem falsa circula após desfile da escola de samba de SP. Integrante e coreógrafo têm sofrido ameaças e explicam que ideia não era causar polêmica.
0,É #FAKE que há abono salarial para todos que trabalharam de 1995 a 2018 e que quem não sacá-lo perde o valor com a reforma da Previdência,Mensagem que circula em redes sociais tem informações erradas e induz leitor a clicar em links falsos.
0,É #FAKE que juiz mandou soltar homem que espancou paisagista por falta de provas,Publicação com conteúdo falso circula nas redes sociais. Tribunal de Justiça confirma que suspeito continua preso preventivamente. 
0,É #FAKE que doença do beijo não tem cura e é provocada por bactéria que come carne humana,Mensagem que circula em redes sociais dissemina conteúdo falso sobre doença comum no carnaval. Especialistas veem exagero e alarmismo às vésperas do carnaval.
0,É #FAKE que decreto presidencial obriga homens a servir ao Exército durante o carnaval,Documento falso diz que medida se deveria à 'iminência de conflito armado com a Venezuela'.
0,É #FAKE que vídeo sobre incidente em barragem de Jirau seja atual ,"Vídeo que tem sido divulgado nas redes foi gravado, na verdade, em 2015. Defesa Civil diz que situação da barragem é normal em RO."
0,É #FAKE que presidente da OAB aparece em foto ao lado de Battisti,"Homem apontado como Felipe Santa Cruz é na verdade, André Vitral, que foi diretor de comunicação da UNE."
0,É #FAKE que vídeo de gari levando choque foi feito nesta quarta-feira após chuva no Rio de Janeiro,"Vídeo, na verdade, mostra um acidente que ocorreu no dia 17 de março de 2016. A gari foi atendida em uma unidade de saúde e recebeu alta."
0,O que é #FAKE em vídeo de previsão de tempestade no Rio: imagem não é de satélite e informação meteorológica é velha,"Homem fala sobre uma imagem na tela que mostra, na verdade, modelo matemático desatualizado. Prefeitura do Rio e Inmet dizem que mensagem tem vários erros."
0,É #FAKE que vídeo de mulher jogando lixo na rua foi gravado durante enxurrada no Rio,Imagens estão na internet desde 2017 e não têm relação com o temporal que atingiu a cidade nesta quarta (6).
0,É #FAKE que enchente em Cubatão foi provocada por abertura de barragem,Post no Facebook tem sido bastante compartilhado. Mensagem é falsa.
0,É #FAKE que foto postada pelo chanceler Ernesto Araújo mostra protesto pró-Guaidó na Venezuela,"Imagem é de passeata de abril de 2017. Ministro afirma, na postagem, que 'extraordinário movimento pela redemocratização está se avolumando'."
0,Veja o que é #FATO ou #FAKE sobre o desastre em Brumadinho,Mensagem sobre suposto ataque terrorista e vídeos fora de contexto têm viralizado nas redes sociais. Polícia Militar de Minas Gerais já fez alerta sobre boatos.
0,"É #FAKE que foto mostra Lula bêbado em fórum em Davos, na Suíça","Texto falso tem sido compartilhado nas redes sociais e em aplicativos de mensagem. Foto não mostra ex-presidente em Davos, mas sim em cerimônia em Brasília."
0,É #FAKE que general Santos Cruz se recusou a prestar continência a Lula durante solenidade em 2004,"Fotografia foi feita em maio de 2008, durante visita do ex-presidente ao Haiti."
0,"É #FAKE que Chile previu calor de 55ºC no Brasil, mas é #FATO que médico compilou dicas contra o calor intenso",Post com informação parcialmente duvidosa parcialmente verdadeira circula na internet. 
0,Veja o que é #FATO ou #FAKE nas entrevistas de Flávio Bolsonaro sobre o caso Queiroz ,O senador eleito concedeu entrevistas na noite do último domingo (21) sobre investigações.   O Fato ou Fake checou as principais declarações do parlamentar.  
0,É #FAKE que promotores em ato pró-Dilma em 2016 são do RJ e agora investigam Flávio Bolsonaro,Imagem que circula em redes sociais é de promotores de Minas Gerais. 
0,É #FAKE print do Twitter em que Carlos  Bolsonaro fala em roubar ,Imagem com tuíte falso é de conta que imita a conta oficial de Carlos Bolsonaro.
0,É #FAKE que mulheres comandaram arrastão em ônibus do BRT no Rio,"Assalto ocorreu em São Gonçalo do Amarante, no Rio Grande do Norte"
0,É #FAKE que OAB entrou com ação contra o estado do Rio por cobrança indevida da GRT pelo Detran,Vistorias deixaram de ser obrigatórias por decisão da Alerj; entidade nega que fez pedido
0,É #FAKE que foto de corpo em porta-malas é de homem que matou cachorro a facadas ,"Imagem usada é de caso que ocorreu no interior de MG, em 2017; polícia mexicana diz ter pedido ajuda à polícia americana para prender agressor."
0,É #FAKE que Gleisi Hoffmann tuitou faixa com frase 'residência livre de armas',A imagem fake  passou a circular após decreto de Bolsonaro que facilita a posse de armas.
0,É #FAKE que vídeo em que homem esfaqueia cachorro foi gravado no Brasil ,Vídeo que circula com frequência no Brasil foi gravado no México e amplamente registrado naquele país.
0,É #FAKE que historiador revelou cartas de amor gay do ditador chileno Pinochet,"Texto em espanhol, que circula entre perfis brasileiros e foi compartilhado por Manuela D'Ávila, é sátira política"
0,É #FAKE que é recomendável aplicar gelo sobre picada de escorpião,Especialista diz que o correto é fazer compressa de água morna para ajudar a aliviar a dor.
0,É #FAKE que antecessor de filho de Mourão no BB ganhava R$ 100 mil,"Mensagem circula em redes sociais após notícia de que filho do vice-presidente foi escolhido para assessor especial do Banco do Brasil.
"
0,É #FAKE que promotor pediu prisão de lutadora do UFC que reagiu a assalto no Rio,"Mensagem falsa diz ainda que ladrão dominado com socos, chute e mata-leão por Polyana Viana foi solto"
0,"É #FAKE que Hospital do Homem, em SP, vai fechar por falta de pacientes",Mensagem falsa circula na internet desde 2010. Ela tem sido bastante compartilhada no início deste ano; o hospital funciona normalmente.
0,É #FAKE que sigilo bancário de Fabrício Queiroz foi quebrado sem autorização judicial,Declaração foi feita pelo presidente Jair Bolsonaro durante entrevista ao 'SBT'; informações foram enviadas pelo Coaf ao MP-RJ.
0,É #FAKE que pagamento antecipado de DPVAT garante desconto,Mensagem em  redes sociais fala em valor menor para pagamento antecipado. Diferença de valor ocorre apenas entre categorias de veículos.
0,FATO ou FAKE: mais de mil checagens no ano ,"Equipe fez a checagem de 759 frases ditas por políticos e 242 boatos disseminados na web desde o início do projeto. São, ao todo, 1.001 verificações feitas em um ano marcado pelas eleições."
0,É #FAKE que Cedae fez alerta de baixo nível de água em sistema de abastecimento no Rio,Companhia diz que níveis atuais da estação Guandu não representam risco algum.
0,É #FAKE que caças russos invadiram espaço aéreo brasileiro e que EUA enviaram navios em resposta,Texto aproveita notícia sobre caças russos na Venezuela para criar contexto falso que implica Brasil. Aeronáutica e Marinha confirmam que mensagem é #FAKE.
0,É #FAKE que Cesare Battisti recebe pensão no Brasil como perseguido político,Texto falso circula na internet após ministro do STF decretar prisão e revogar liminar que proibia extradição do italiano.
0,É #FAKE que Schwarzenegger dormiu na rua sob estátua em homenagem a ele após recusa de hotel,Texto com informações falsas circula ao lado de foto feita pelo ator durante brincadeira em 2016.
0,É #FAKE que Show da Virada tem fracasso de venda de ingressos e será cancelado,"Post com conteúdo falso circula em redes sociais. Evento já foi, inclusive, realizado."
0,É #FAKE post atribuído ao STF sobre condenação da jornalista Patrícia Campos Mello,Supremo esclarece que perfil é falso e que condenação mencionada não existe.
0,É #FAKE que foto de padre e fiéis fazendo gesto com as mãos foi registrada em Catedral de Campinas ,Mensagens #FAKE nas redes sociais dizem que foto foi feita em igreja onde atirador matou cinco pessoas no interior de SP. Não é verdade.
0,É #FAKE que Coaf tem 180 servidores 'petistas' que ganham mais de R$ 18 mil,"Orgão de controle financeiro informa que tem apenas 37 servidores, dos quais 18 recebem acima de R$ 16 mil. Falsa mensagem tem bombado na web."
0,É #FAKE que Bolsonaro saiu na capa da Time como personalidade do ano,"A ""Time"" escolheu os jornalistas mortos e presos como ""Pessoa do Ano"" de 2018. Edição especial é realizada desde 1927."
0,É #FAKE que suco de quiabo salva cachorro de cinomose e parvovirose,Receita caseira é sugerida nas redes sociais. Médica que deu aula por 40 anos na USP diz que mensagem é totalmente falsa.
0,É #FAKE que vídeo com desfile de militares é ensaio para posse de Bolsonaro,Imagens são de formatura de soldados da Polícia Militar de Minas Gerais.
0,É #FAKE página do Facebook que oferece vagas de emprego no supermercado Guanabara,Guanabara alerta que todas as informações são sempre disponibilizadas nos canais oficias da empresa.
0,Declaração Universal dos Direitos Humanos: veja frases #FAKE sobre o tema nos 70 anos de aniversário do documento,Documento foi adotado pela Organização das Nações Unidas (ONU) em 1948. Ao menos cinco mitos recorrentes são propalados.
0,É #FAKE que Lewandowski está em foto icônica da ditadura e que integrou MR-8,Cartaz usa foto de perseguidos políticos trocados pelo embaixador Charles Elbrick e aponta o militante Ricardo Vilas Boas de Sá Rego como se fosse o ministro do STF.
0,É #FAKE que imagem com ilusão de ótica é teste para estresse,Mensagem viral diz que desenho foi criado por neurologista japonês. Não é verdade.
0,É #FAKE que foto de homem espancado mostra funcionário do Carrefour suspeito de matar cachorro,Suspeito deu depoimento à polícia nesta quinta (6); ele não foi espancado por moradores. Texto falso tem circulado na web. 
0,É #FAKE mensagem que diz que coco quente mata câncer ,Texto que circula em redes sociais sugere alternativas para tratamento. Ministério da Saúde afirma que a mensagem é falsa.
0,É #FAKE que PF apreendeu baús de medicamentos da Cruz Vermelha com bilhões de dólares dentro,PF diz que não houve nenhuma ocorrência do gênero. Comitê Internacional da Cruz Vermelha diz que vídeo circula há pelo menos dois anos e que símbolo usado é falso. Vídeo circula em outros países e relaciona dinheiro apreendido a grupos islâmicos.
0,É #FAKE mensagem que diz que placa do Mercosul vai destinar dinheiro a entidade de Cuba,Mensagem que circula em redes sociais apresenta placa com logotipo não previsto pelos órgãos oficiais.
0,É #FAKE que Comissão de Direitos Humanos pediu prisão de homem que reagiu e agrediu assaltante,Afirmação é baseada em vídeo sobre tentativa de roubo que viralizou. Não houve pedido de prisão da vítima.
0,É #FAKE que vídeo em que mãe usa filha para furtar bolsa em shopping tenha sido gravado no Rio,Vídeo trata de caso que ocorreu na África do Sul. Ele vem sendo compartilhado nas redes sociais como se tivesse ocorrido no Rio de Janeiro.
0,É #FAKE que 'barrinha colorida' em caixa de leite indique produto vencido que voltou ao mercado,"Mensagem com imagens de caixas de leite circula nas redes sociais. Segundo a Tetra Pak, que fabrica as embalagens, a barra colorida é um teste de cores para o controle de qualidade de impressão das caixas."
